goals_per_game,goals_against_per_game,power_play_percentage,penalty_kill_percentage,shots_per_game,shots_allowed,shooting_pctg,save_pctg,failed_shots_per_game,saves_per_game,ties,power_play_efficiency,aboveAvgAdjWins
3.396,2.813,18.5,85.1,30.2292,29.3333,11.2,90.4,26.8435296,26.5173032,7,0.009478672985781991,2.666666666666668
2.833,3.813,16.2,77.7,29.7292,30.6042,9.5,87.5,26.904926,26.778675,4,-0.03861003861003861,-5.833333333333332
3.188,3.083,19.8,83.5,32.8958,29.6042,9.7,89.60000000000001,29.704907400000003,26.5253632,12,0.03361344537815126,-0.8333333333333321
2.604,3.417,11.4,75.7,28.0417,33.0417,9.3,89.7,25.433821899999998,29.6384049,5,-0.1188118811881188,-6.333333333333332
2.833,2.813,15.7,84.4,31.6667,28.9167,8.9,90.3,28.8483637,26.1117801,8,0.020161290322580645,-3.833333333333332
2.958,3.625,17.5,81.0,30.0625,34.75,9.8,89.60000000000001,27.116375,31.136,9,-0.035,-4.333333333333332
2.688,3.354,11.8,81.2,24.0,31.6042,11.2,89.4,21.312,28.2541548,4,-0.07389162561576355,-3.833333333333332
2.622,2.463,14.9,84.6,32.1585,26.5,8.2,90.7,29.521503,24.0355,12,0.016304347826086956,1.8125
2.793,3.841,18.8,78.3,28.1707,32.0366,9.9,88.0,25.3818007,28.192208,10,-0.053763440860215055,-14.1875
3.317,2.89,19.8,82.0,32.5732,30.1585,10.2,90.4,29.2507336,27.263284000000002,14,-0.009324009324009324,6.8125
3.439,2.537,19.7,85.8,30.8537,25.8902,11.1,90.2,27.4289393,23.3529604,13,0.047961630695443645,10.3125
4.415,3.463,25.9,83.3,32.2561,34.6341,13.7,90.0,27.837014300000003,31.170689999999997,4,0.07380952380952381,9.8125
3.439,3.28,18.7,80.3,34.6098,26.878,9.9,87.8,31.1834298,23.598884,11,0.0027548209366391185,4.3125
3.012,3.195,15.9,84.0,28.4512,35.5122,10.6,91.0,25.4353728,32.316102,7,0.0041928721174004195,-4.6875
3.232,3.024,19.0,82.2,28.8171,32.3902,11.2,90.7,25.5895848,29.377911400000002,10,0.022222222222222223,3.8125
2.329,3.549,12.3,77.9,26.878,30.5366,8.7,88.4,24.539614,26.9943544,5,-0.06976744186046512,-20.6875
3.012,3.073,18.9,82.6,32.622,31.8415,9.2,90.3,29.620776,28.7528745,12,0.02968036529680365,-1.1875
3.098,2.854,17.3,83.0,28.8293,27.8902,10.7,89.8,25.7445649,25.0453996,10,0.038461538461538464,4.8125
2.902,3.024,20.8,84.5,31.0488,29.6341,9.3,89.8,28.1612616,26.611421800000002,12,0.0375,2.8125
2.854,2.488,15.6,82.6,30.122,24.9024,9.5,90.0,27.26041,22.41216,11,-0.009925558312655087,3.3125
3.329,2.683,17.7,85.5,27.3171,28.4634,12.2,90.60000000000001,23.9844138,25.7878404,14,-0.0056179775280898875,5.8125
3.963,2.207,21.3,88.3,32.2927,24.1707,12.3,90.9,28.320697900000003,21.9711663,7,0.11648351648351649,24.3125
2.671,3.024,16.5,83.0,31.0732,29.8049,8.6,89.9,28.4009048,26.794605100000002,16,-0.017857142857142856,-1.1875
2.939,2.927,18.4,80.1,30.0732,27.0854,9.8,89.2,27.1260264,24.1601768,11,-0.023316062176165803,-1.6875
3.976,2.927,21.3,83.8,32.2439,28.9024,12.3,89.9,28.277900299999995,25.9832576,10,0.03712871287128713,10.8125
2.927,3.707,15.9,80.8,29.9878,30.4024,9.8,87.8,27.0489956,26.6933072,8,-0.017699115044247787,-7.1875
3.39,3.39,16.8,81.3,30.1463,30.1585,11.2,88.8,26.7699144,26.780748,15,-0.021897810218978103,-1.6875
2.854,3.012,14.1,80.8,28.7073,32.1829,9.9,90.60000000000001,25.865277300000002,29.157707399999996,8,-0.04929577464788732,-2.1875
2.768,3.415,15.1,80.4,30.1463,30.8049,9.2,88.9,27.3728404,27.3855561,14,-0.033860045146726865,-8.1875
3.122,3.683,18.0,81.1,31.378,35.4268,9.9,89.60000000000001,28.271578,31.7424128,18,0.0,-8.1875
3.073,4.354,16.1,76.6,26.1341,33.122,11.8,86.9,23.0502762,28.783018,7,-0.08051948051948052,-17.6875
2.817,2.22,13.9,88.1,31.622,26.3415,8.9,91.60000000000001,28.807642,24.128814000000002,14,0.041666666666666664,10.875
2.927,3.049,13.9,83.4,26.6829,30.2561,11.0,89.9,23.747781,27.2002339,12,-0.014450867052023121,-6.125
3.146,2.817,21.9,79.9,30.8293,31.561,10.2,91.10000000000001,27.6847114,28.752071,10,-0.020905923344947737,1.875
3.341,2.646,14.6,85.7,32.2439,25.6951,10.4,89.7,28.890534399999996,23.048504700000002,13,0.011049723756906077,10.375
3.476,3.415,21.8,81.1,29.439,34.2927,11.8,90.0,25.965198,30.863430000000005,8,0.029498525073746312,0.875
2.854,3.659,14.8,81.8,29.5976,29.6463,9.6,87.7,26.7562304,25.9998051,9,-0.03225806451612903,-10.625
2.89,2.537,13.2,83.8,25.4878,33.2683,11.3,92.4,22.6076786,30.739909200000003,12,-0.049079754601226995,4.875
3.037,3.366,15.7,79.5,30.1707,33.9024,10.1,90.10000000000001,27.1234593,30.5460624,15,-0.05341246290801187,-2.625
2.756,2.854,16.7,81.9,29.2317,25.8171,9.4,88.9,26.4839202,22.9514019,15,0.023809523809523808,-2.625
2.805,3.329,15.5,82.0,29.2805,34.4268,9.6,90.3,26.469572,31.0874004,8,-0.03559870550161812,-7.125
2.695,2.451,14.2,85.5,29.1098,28.7805,9.3,91.5,26.4025886,26.3341575,19,0.0,3.375
2.646,3.012,13.8,84.8,31.3902,28.8415,8.4,89.60000000000001,28.7534232,25.841984,10,-0.023529411764705882,-4.125
2.61,2.817,15.8,84.8,28.9024,26.378,9.0,89.3,26.301184,23.555554,9,-0.009316770186335404,-3.625
2.72,2.561,14.8,84.2,30.378,29.4512,9.0,91.3,27.643980000000003,26.8889456,13,-0.046052631578947366,-0.625
3.085,2.402,17.9,86.7,33.2439,25.3049,9.3,90.5,30.152217299999997,22.9009345,18,0.05434782608695652,5.875
2.878,2.915,15.3,83.4,29.4512,27.378,9.8,89.4,26.5649824,24.475932,11,-0.01529051987767584,0.375
2.61,2.915,16.9,83.2,31.3537,28.5,8.3,89.8,28.7513429,25.593,9,0.008310249307479225,-4.625
3.378,2.5,20.6,87.6,31.9512,30.2073,10.6,91.7,28.5643728,27.7000941,9,0.10173697270471464,12.375
3.073,3.012,18.0,82.5,30.7439,31.1707,10.0,90.3,27.66951,28.1471421,9,0.034482758620689655,-0.625
3.134,3.329,16.8,80.8,28.061,30.2073,11.2,89.0,24.918168,26.884497,7,-0.04950495049504951,-2.625
2.988,2.841,16.8,81.5,28.4268,32.7805,10.5,91.3,25.441986,29.928596500000005,13,-0.018018018018018018,1.375
3.073,2.415,14.7,83.4,29.7439,25.3415,10.3,90.5,26.6802783,22.9340575,8,-0.01592356687898089,10.875
2.61,3.268,13.6,87.2,29.0122,33.8902,9.0,90.4,26.401102,30.636740800000002,11,0.0029585798816568047,-7.625
2.573,3.39,14.3,83.9,28.7805,29.2439,8.9,88.4,26.2190355,25.8516076,8,-0.045845272206303724,-10.125
2.744,2.024,18.9,86.7,29.2805,23.6951,9.4,91.5,26.528133,21.681016500000002,11,0.06606606606606606,12.5
2.585,2.744,16.7,85.9,25.8415,28.7561,10.0,90.5,23.25735,26.0242705,11,0.019178082191780823,-5.5
2.402,2.817,17.7,85.4,25.3049,28.0366,9.5,90.0,22.9009345,25.23294,18,0.019943019943019943,-7.0
2.951,2.354,17.8,86.7,28.6829,25.4146,10.3,90.7,25.7285613,23.0510422,11,0.05012531328320802,6.5
2.78,2.293,16.5,86.4,26.5366,26.8537,10.5,91.5,23.750257,24.5711355,18,0.051597051597051594,8.0
2.695,2.366,17.3,84.6,27.1951,26.3537,9.9,91.0,24.5027851,23.981867,13,0.05013927576601671,4.5
2.573,2.28,12.9,84.3,26.4878,31.2195,9.7,92.7,23.9184834,28.940476500000003,17,-0.03535353535353535,3.5
2.866,2.537,18.3,84.5,27.7683,26.0366,10.3,90.3,24.9081651,23.511049800000002,13,0.016129032258064516,2.5
2.354,2.439,12.8,84.5,29.2805,24.8659,8.0,90.2,26.93806,22.4290418,15,0.0026666666666666666,0.5
2.366,2.89,11.4,86.6,27.7073,28.6829,8.5,89.9,25.352179500000002,25.785927100000002,9,-0.025069637883008356,-6.5
2.439,2.671,13.2,85.2,26.5488,27.6341,9.2,90.3,24.1063104,24.9535923,8,-0.021164021164021163,-4.0
2.476,3.122,13.4,79.7,27.7805,28.8049,8.9,89.2,25.308035500000003,25.6939708,15,-0.06601466992665037,-9.5
1.841,3.28,9.3,82.4,25.6098,28.9878,7.2,88.7,23.765894399999997,25.7121786,10,-0.11048158640226628,-19.0
2.671,2.463,15.7,89.2,27.1341,27.9512,9.8,91.2,24.4749582,25.4914944,12,0.045714285714285714,5.0
2.341,2.427,12.9,84.8,27.7805,26.7195,8.4,90.9,25.446938,24.2880255,13,-0.030303030303030304,-4.5
3.049,2.39,17.6,86.4,30.8659,25.8293,9.9,90.7,27.8101759,23.4271751,15,0.04199475065616798,10.5
3.122,2.488,16.9,86.7,26.8659,24.1341,11.6,89.7,23.7494556,21.6482877,8,0.035326086956521736,8.0
2.646,3.073,12.1,84.0,27.6829,27.7561,9.6,88.9,25.0253416,24.6751729,15,-0.07303370786516854,-7.5
2.817,2.5,17.4,87.0,27.9268,29.5122,10.1,91.5,25.1061932,27.003663,17,0.04929577464788732,6.5
2.622,2.732,15.9,83.7,28.6707,28.2073,9.1,90.3,26.061666300000002,25.4711919,10,0.022774327122153208,-1.0
2.732,3.329,12.8,82.2,25.5122,30.2317,10.7,89.0,22.7823946,26.906213,14,-0.07754010695187166,-9.0
2.5,3.183,11.7,81.8,26.6341,30.3902,9.4,89.5,24.130494600000002,27.199229,13,-0.0663265306122449,-8.5
2.951,2.037,20.0,88.0,26.8293,22.8049,11.0,91.10000000000001,23.878077,20.775263900000002,11,0.09090909090909091,13.5
2.768,2.744,14.2,84.2,26.8293,30.2561,10.3,90.9,24.0658821,27.5027949,11,-0.030054644808743168,2.5
2.561,2.634,13.5,85.2,26.4512,24.6341,9.7,89.3,23.8854336,21.9982513,10,-0.0125,-2.0
3.024,2.39,19.7,85.5,31.2805,24.7073,9.7,90.3,28.2462915,22.310691900000002,11,0.04276315789473684,11.653846153846153
2.366,2.976,15.8,83.5,26.3049,28.4268,9.0,89.5,23.937459,25.441986,10,-0.017595307917888565,-11.846153846153847
2.646,2.768,20.4,85.7,25.4268,30.1951,10.4,90.8,22.7824128,27.4171508,11,0.06609195402298851,-2.3461538461538467
2.817,2.39,16.8,84.1,29.8902,22.8902,9.4,89.60000000000001,27.0805212,20.5096192,19,0.031088082901554404,5.653846153846153
2.951,2.744,17.9,81.5,25.4756,25.9634,11.6,89.4,22.5204304,23.2112796,14,0.024793388429752067,4.153846153846153
2.61,2.207,17.7,89.2,27.5854,27.1463,9.5,91.9,24.964787,24.9474497,13,0.08695652173913043,4.653846153846153
2.524,2.134,13.5,86.2,26.2195,30.0122,9.6,92.9,23.702428,27.8813338,17,-0.01652892561983471,4.653846153846153
2.244,2.549,14.5,87.2,27.6707,26.9146,8.1,90.5,25.4293733,24.357713,11,0.01744186046511628,-3.3461538461538467
2.915,2.183,14.9,86.1,30.5244,25.2195,9.5,91.3,27.624582,23.0254035,15,0.037783375314861464,10.653846153846153
3.268,2.817,14.4,80.3,28.2683,28.7683,11.6,90.2,24.9891772,25.9490066,7,-0.02997275204359673,7.653846153846153
2.561,2.463,11.0,85.3,26.122,29.2561,9.8,91.60000000000001,23.562044,26.7985876,18,-0.02356020942408377,2.1538461538461533
2.561,2.78,13.4,81.9,28.1341,28.7195,9.1,90.3,25.5738969,25.9337085,18,-0.042105263157894736,-1.8461538461538467
2.183,3.561,13.9,82.4,25.9756,32.1098,8.4,88.9,23.793649600000002,28.5456122,9,-0.08064516129032258,-17.346153846153847
2.439,2.659,17.3,84.4,28.9878,26.1341,8.4,89.8,26.5528248,23.4684218,6,-0.009966777408637873,-6.846153846153847
2.463,3.024,14.9,80.2,26.1585,29.3171,9.4,89.7,23.699601,26.2974387,12,-0.08955223880597014,-5.846153846153847
2.988,2.463,16.1,87.3,31.9756,27.0122,9.3,90.9,29.0018692,24.5540898,7,0.05301204819277108,5.653846153846153
2.317,3.183,12.3,79.0,27.061,33.0366,8.6,90.4,24.733754,29.8650864,7,-0.10802469135802469,-9.346153846153847
2.89,2.549,20.3,87.9,30.1098,22.7805,9.6,88.8,27.2192592,20.229084,13,0.046511627906976744,2.6538461538461533
2.573,2.854,14.3,79.8,28.5854,29.4512,9.0,90.3,26.012714000000003,26.594433600000002,12,-0.07563025210084033,-4.846153846153847
2.915,2.5,18.9,83.7,28.0366,27.8049,10.4,91.0,25.1207936,25.302459000000002,10,0.021333333333333333,8.153846153846153
2.805,2.756,14.4,82.1,29.2195,27.1098,9.6,89.8,26.414428,24.3446004,12,-0.0091324200913242,-1.8461538461538467
2.341,3.146,15.9,82.9,23.7195,29.4146,9.9,89.3,21.3712695,26.2672378,12,-0.055865921787709494,-11.846153846153847
2.622,2.512,22.0,84.5,28.4268,31.6585,9.2,92.10000000000001,25.8115344,29.1574785,13,0.06084656084656084,0.6538461538461533
2.878,2.049,18.8,86.5,27.6341,23.9634,10.4,91.5,24.7601536,21.926511,12,0.07888040712468193,16.153846153846153
2.305,2.707,13.2,85.8,28.2561,29.9512,8.2,91.0,25.9390998,27.255592,5,-0.012232415902140673,-6.346153846153847
2.39,2.329,13.3,85.0,26.1341,27.0366,9.1,91.4,23.7558969,24.711452400000002,18,-0.020050125313283207,-0.8461538461538467
3.061,2.476,20.1,87.5,33.1341,25.622,9.2,90.3,30.085762799999998,23.136666,13,0.058394160583941604,7.634615384615387
2.366,3.354,14.1,80.0,26.1829,33.439,9.0,90.0,23.826439,30.095100000000002,10,-0.121875,-14.865384615384613
2.659,3.0,16.9,83.2,29.4634,29.8293,9.0,89.9,26.811694,26.8165407,15,0.018461538461538463,-7.365384615384613
2.89,2.183,20.3,86.7,30.4268,23.6463,9.5,90.8,27.536254,21.4708404,15,0.07941176470588235,8.634615384615387
2.939,2.878,15.6,82.5,26.061,28.7317,11.3,90.0,23.116107,25.858530000000002,14,-0.005780346820809248,0.1346153846153868
2.561,3.024,14.4,79.5,30.6829,27.7317,8.3,89.1,28.1362193,24.7089447,25,-0.011267605633802818,-7.365384615384613
2.598,2.488,10.5,85.0,27.1707,26.9268,9.6,90.8,24.5623128,24.4495344,15,-0.04843304843304843,-1.3653846153846132
2.39,2.366,16.7,86.8,26.0366,27.6098,9.2,91.4,23.6412328,25.2353572,13,0.043343653250773995,-2.365384615384613
2.976,2.561,16.8,87.5,31.5122,25.1707,9.4,89.8,28.5500532,22.6032886,13,0.05806451612903226,3.634615384615387
3.0,2.707,17.8,82.4,26.3537,29.0976,11.4,90.7,23.3493782,26.3915232,10,-0.003115264797507788,6.134615384615387
2.646,2.634,17.0,84.2,26.3537,26.1098,10.0,89.9,23.71833,23.4727102,10,0.05263157894736842,-1.8653846153846132
2.976,2.549,17.2,85.5,26.8049,29.6463,11.1,91.4,23.8295561,27.0967182,12,0.03254437869822485,5.134615384615387
2.488,3.78,14.0,80.7,25.4146,30.4146,9.8,87.6,22.923969200000002,26.6431896,16,-0.07123287671232877,-16.865384615384613
2.768,2.366,15.0,86.2,27.6707,27.6829,10.0,91.5,24.90363,25.329853500000002,14,-0.013937282229965157,7.134615384615387
2.951,2.988,16.0,83.7,25.6829,29.2317,11.5,89.8,22.7293665,26.2500666,12,-0.018461538461538463,-4.865384615384613
3.39,2.561,20.4,85.8,31.9512,26.4512,10.6,90.3,28.5643728,23.8854336,12,0.07396449704142012,10.134615384615387
2.427,2.927,13.5,85.1,27.0122,30.4756,9.0,90.4,24.581102,27.5499424,14,-0.01644736842105263,-8.865384615384613
3.024,2.012,17.8,87.8,29.8171,22.122,10.1,90.9,26.8055729,20.108898,12,0.05555555555555555,13.134615384615387
2.573,3.122,17.9,79.7,30.0976,29.0366,8.5,89.2,27.539304,25.9006472,15,-0.045454545454545456,-5.365384615384613
2.841,2.451,19.5,84.5,26.6829,27.8415,10.6,91.2,23.8545126,25.391448,12,0.023178807947019868,4.134615384615387
2.756,2.585,15.8,85.4,28.1707,28.2683,9.8,90.9,25.4099714,25.6958847,24,-0.002976190476190476,0.1346153846153868
2.768,2.89,15.8,80.4,26.6707,27.9512,10.4,89.7,23.8969472,25.0722264,23,-0.03715170278637771,-2.365384615384613
2.646,2.768,16.6,79.0,28.6829,27.5488,9.2,90.0,26.0440732,24.79392,15,-0.02108433734939759,-2.365384615384613
2.573,2.244,15.7,89.2,25.5976,26.622,10.1,91.60000000000001,23.0122424,24.385752,16,0.061224489795918366,7.134615384615387
2.988,2.78,16.9,82.3,29.5244,27.9268,10.1,90.0,26.5424356,25.13412,16,-0.016853932584269662,3.134615384615387
2.744,2.61,16.4,83.6,27.4146,28.7439,10.0,90.9,24.67314,26.128205100000002,17,0.002652519893899204,-0.3653846153846132
3.598,2.378,22.9,84.7,31.5854,24.6829,11.4,90.4,27.9846644,22.3133416,15,0.07096774193548387,12.07142857142857
2.256,3.268,13.2,82.2,27.5244,29.0,8.2,88.7,25.2673992,25.723,10,-0.07253886010362694,-17.42857142857143
3.049,3.537,17.9,78.5,28.5976,31.4024,10.7,88.7,25.5376568,27.853928800000002,6,-0.05785123966942149,-7.428571428571431
2.927,2.524,15.7,82.5,29.9024,26.1463,9.8,90.3,26.971964800000002,23.6101089,14,0.0,6.571428571428569
3.427,3.122,20.3,80.7,29.1951,29.2317,11.7,89.3,25.7792733,26.1039081,12,-0.005333333333333333,4.571428571428569
2.768,3.037,16.4,82.8,28.7683,26.7195,9.6,88.6,26.0065432,23.673477000000002,16,-0.002564102564102564,0.5714285714285694
2.659,2.244,16.1,88.0,26.878,26.7683,9.9,91.60000000000001,24.217078,24.519762800000002,6,0.05361930294906166,5.571428571428569
2.512,2.829,16.1,82.2,26.1951,28.0122,9.6,89.9,23.6803704,25.1829678,14,0.019002375296912115,-8.42857142857143
3.341,2.5,18.6,86.4,30.1951,27.2561,11.1,90.8,26.8434439,24.748538800000002,13,0.05774278215223097,11.07142857142857
2.829,2.524,16.1,85.0,27.7561,27.3659,10.2,90.8,24.9249778,24.8482372,16,0.005633802816901409,1.5714285714285694
2.585,2.744,18.9,87.2,27.0366,26.9024,9.6,89.8,24.4410864,24.1583552,12,0.07068062827225131,0.5714285714285694
2.439,3.0,13.0,83.9,26.4634,31.2073,9.2,90.4,24.0287672,28.211399200000002,22,-0.05099150141643059,-10.42857142857143
2.451,3.415,12.5,82.9,24.561,31.1829,10.0,89.0,22.1049,27.752781,11,-0.04481132075471698,-13.92857142857143
2.841,2.573,21.2,84.1,28.6341,27.7195,9.9,90.7,25.7993241,25.141586500000003,14,0.036827195467422094,4.571428571428569
2.561,3.0,12.9,83.9,26.3415,26.7073,9.7,88.8,23.7863745,23.7160824,13,-0.03459119496855346,-7.928571428571431
3.085,2.463,22.1,85.7,32.3171,27.0854,9.5,90.9,29.246975500000005,24.6206286,13,0.078125,12.07142857142857
2.268,2.439,14.1,85.2,26.6098,28.622,8.5,91.5,24.347967,26.189130000000002,12,0.00554016620498615,-3.4285714285714306
3.037,2.378,18.7,85.3,30.4146,23.5732,10.0,89.9,27.37314,21.1923068,17,0.03896103896103896,8.07142857142857
2.402,2.878,14.9,79.9,27.1951,27.122,8.8,89.4,24.801931200000002,24.247068,19,-0.02528735632183908,-6.928571428571431
3.293,2.341,22.0,82.8,29.2073,25.1098,11.3,90.7,25.9068751,22.7745886,14,0.05785123966942149,15.57142857142857
2.963,2.707,14.8,83.8,26.1585,26.0854,11.3,89.60000000000001,23.202589500000002,23.3725184,15,-0.007537688442211055,3.0714285714285694
2.915,2.902,17.1,80.9,29.6829,25.878,9.8,88.8,26.773975800000002,22.979664,18,-0.007211538461538462,1.5714285714285694
2.293,2.988,17.7,81.8,25.8902,29.4756,8.9,89.9,23.5859722,26.4985644,16,-0.013404825737265416,-10.42857142857143
2.939,2.28,19.6,86.2,25.6098,24.9146,11.5,90.8,22.664673,22.622456800000002,10,0.06267029972752043,9.57142857142857
3.073,2.78,19.4,81.2,27.9024,26.3415,11.0,89.4,24.833136,23.549301,16,-0.0027247956403269754,2.5714285714285694
2.646,2.341,14.0,86.2,27.6463,26.4512,9.6,91.10000000000001,24.992255200000002,24.0970432,15,-0.009852216748768473,4.071428571428569
2.317,2.841,14.7,80.7,25.3902,30.1829,9.1,90.60000000000001,23.0796918,27.345707400000002,15,-0.03674540682414698,-7.928571428571431
2.049,2.561,9.6,84.7,24.6341,28.1341,8.3,90.9,22.589469700000002,25.5738969,18,-0.05614973262032086,-9.42857142857143
2.5,2.28,16.9,83.8,29.8171,23.1707,8.4,90.2,27.3124636,20.899971400000002,13,0.0038314176245210726,4.071428571428569
2.915,2.683,16.2,85.8,28.2805,27.8659,10.3,90.4,25.3676085,25.1907736,12,0.01928374655647383,4.571428571428569
2.768,3.146,14.7,79.9,29.1707,31.9268,9.5,90.10000000000001,26.399483500000002,28.7660468,8,-0.09815950920245399,-3.4285714285714306
2.854,2.341,13.0,86.3,29.7805,26.0854,9.6,91.0,26.921572,23.737714,13,-0.0033333333333333335,5.071428571428569
2.415,3.037,14.0,83.8,27.0122,29.1951,8.9,89.60000000000001,24.6081142,26.1588096,13,-0.029850746268656716,-8.92857142857143
2.878,2.451,13.8,87.1,31.6585,25.0854,9.1,90.2,28.777576500000002,22.6270308,15,-0.02120141342756184,7.071428571428569
2.598,2.439,13.3,86.5,27.9878,25.8537,9.3,90.60000000000001,25.3849346,23.4234522,12,0.024,-2.4285714285714306
2.524,2.549,14.9,86.3,25.5122,31.6707,9.9,92.0,22.9864922,29.137044000000003,15,0.023255813953488372,0.0714285714285694
2.963,2.537,16.6,84.4,30.1098,25.9268,9.8,90.2,27.1590396,23.3859736,16,0.021148036253776436,3.5714285714285694
3.037,2.524,15.5,84.5,28.5244,24.9268,10.6,89.9,25.5008136,22.4091932,14,0.008595988538681949,6.571428571428569
2.646,2.646,16.1,83.7,28.622,27.0,9.2,90.2,25.988776,24.354,21,0.023017902813299233,2.0714285714285694
2.195,3.049,14.7,80.7,26.8902,32.5122,8.2,90.60000000000001,24.6852036,29.4560532,16,-0.07624633431085044,-13.42857142857143
2.171,2.671,14.7,85.3,26.5732,30.7683,8.2,91.3,24.394197600000002,28.0914579,15,0.019230769230769232,-8.92857142857143
2.78,2.927,19.4,82.2,27.9634,28.7439,9.9,89.8,25.1950234,25.8120222,13,0.0,-0.9285714285714306
2.634,2.524,17.9,81.5,27.6951,25.3293,9.5,90.0,25.0640655,22.79637,14,-0.029801324503311258,4.571428571428569
3.061,2.28,20.3,86.0,30.9512,26.3293,9.9,91.3,27.8870312,24.0386509,14,0.06963788300835655,14.57142857142857
2.39,2.805,14.2,85.9,24.622,28.2195,9.7,90.10000000000001,22.233666,25.4257695,13,-0.005934718100890208,-8.92857142857143
2.768,2.293,17.4,85.2,29.0244,22.5244,9.5,89.8,26.267082000000002,20.2269112,12,0.016853932584269662,5.571428571428569
2.451,2.683,15.1,81.5,26.9146,27.3415,9.1,90.2,24.465371400000002,24.662033,15,-0.03021978021978022,-3.9285714285714306
2.585,2.061,18.0,87.0,27.4634,26.5488,9.4,92.2,24.8818404,24.4779936,9,0.061046511627906974,6.071428571428569
2.5,2.22,15.3,85.6,27.5122,25.8537,9.1,91.4,25.0085898,23.630281800000002,16,0.003003003003003003,2.5714285714285694
3.098,2.573,18.6,85.0,28.3659,25.3537,10.9,89.9,25.2740169,22.7929763,10,0.03225806451612903,3.5714285714285694
2.134,2.415,11.5,86.1,26.122,27.4756,8.2,91.2,23.979996,25.0577472,11,-0.00804289544235925,-8.92857142857143
2.622,2.598,17.1,81.5,28.4756,26.0366,9.2,90.0,25.8558448,23.432940000000002,18,0.002857142857142857,1.5714285714285694
2.61,2.317,20.7,86.6,25.7317,25.0122,10.1,90.7,23.1327983,22.6860654,15,0.0679886685552408,4.071428571428569
3.024,2.427,15.7,85.8,27.1707,28.4756,11.1,91.5,24.154752300000002,26.055174,11,0.01084010840108401,6.071428571428569
2.0,3.11,14.0,83.0,24.9512,30.1098,8.0,89.7,22.955104000000002,27.008490600000002,13,-0.0056179775280898875,-14.92857142857143
2.378,2.902,14.8,82.9,23.8293,28.0122,10.0,89.60000000000001,21.44637,25.0989312,21,-0.01876675603217158,-6.928571428571431
2.634,2.024,11.9,87.9,31.7195,23.5732,8.3,91.4,29.0867815,21.545904800000002,16,0.013201320132013201,10.017857142857146
2.732,2.817,15.1,83.5,29.5976,28.2683,9.2,90.0,26.874620800000002,25.44147,13,-0.0234375,-2.482142857142854
2.561,2.817,16.2,81.2,30.061,29.5854,8.5,90.5,27.505815000000002,26.774787,14,-0.05309734513274336,-4.982142857142854
2.573,2.024,14.3,85.2,30.939,24.622,8.3,91.8,28.371063,22.602996,17,-0.009146341463414634,9.517857142857146
2.305,3.11,18.3,83.5,25.3537,30.9146,9.1,89.9,23.0465133,27.7922254,11,0.022222222222222223,-11.482142857142854
2.988,2.89,18.1,82.7,32.1463,28.3171,9.3,89.8,29.1566941,25.4287558,15,-0.018461538461538463,-0.4821428571428541
2.317,2.671,14.4,85.4,28.5976,28.0122,8.1,90.5,26.2811944,25.351041000000002,18,-0.005649717514124294,-7.982142857142854
2.512,2.854,14.0,81.7,25.8415,32.6585,9.7,91.3,23.3348745,29.817210499999998,17,-0.044444444444444446,-5.482142857142854
3.207,2.22,21.2,84.9,29.7805,24.7927,10.8,91.0,26.564206,22.561357,9,0.08439897698209718,12.517857142857146
2.878,2.537,17.6,86.8,26.2561,29.5488,11.0,91.4,23.367929,27.007603200000002,10,0.019498607242339833,5.017857142857146
2.085,2.927,13.8,81.9,29.439,28.439,7.1,89.7,27.348831,25.509783000000002,17,-0.030952380952380953,-13.482142857142854
2.146,2.89,14.1,81.5,27.1829,33.2317,7.9,91.3,25.0354509,30.340542099999997,22,-0.04899135446685879,-8.982142857142854
2.671,2.561,17.9,82.6,29.2073,28.0244,9.1,90.9,26.5494357,25.4741796,21,0.03836317135549872,2.517857142857146
2.732,2.683,17.2,81.2,27.1098,29.9268,10.1,91.0,24.3717102,27.233388,14,-0.045317220543806644,2.017857142857146
2.524,2.756,12.7,84.8,27.7927,28.5976,9.1,90.4,25.263564300000002,25.8522304,19,-0.05519480519480519,-4.482142857142854
3.28,2.476,23.8,85.4,29.7683,28.7927,11.0,91.4,26.493787,26.3165278,14,0.06583072100313479,11.017857142857146
2.232,2.512,13.9,82.7,28.2439,27.4634,7.9,90.9,26.012631900000002,24.9642306,20,-0.007177033492822967,-6.982142857142854
3.085,2.707,20.5,81.8,28.061,24.9634,11.0,89.2,24.97429,22.2673528,17,0.023017902813299233,5.517857142857146
2.268,2.78,12.1,83.3,28.5488,27.0976,7.9,89.7,26.2934448,24.3065472,17,-0.04627249357326478,-6.482142857142854
3.061,2.366,18.7,82.5,29.0976,28.3293,10.5,91.60000000000001,26.042352,25.949638800000002,21,0.013774104683195593,8.517857142857146
2.817,2.805,14.5,82.6,27.9634,27.4146,10.1,89.8,25.139096600000002,24.6183108,20,-0.012953367875647668,2.017857142857146
3.22,2.537,20.8,84.1,29.122,26.6463,11.1,90.5,25.889458,24.114901500000002,14,0.059665871121718374,8.017857142857146
2.476,2.354,16.1,87.4,27.3902,28.9878,9.0,91.9,24.925082,26.6397882,15,0.040229885057471264,3.517857142857146
2.988,2.061,19.0,85.5,30.0732,25.2805,9.9,91.8,27.0959532,23.207499000000002,19,0.03669724770642202,11.517857142857146
