gamesPlayed,wins,losses,ot,pts,ptPctg,goalsPerGame,goalsAgainstPerGame,evGGARatio,powerPlayPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,penaltyKillPercentage,shotsPerGame,shotsAllowed,winScoreFirst,winOppScoreFirst,winLeadFirstPer,winLeadSecondPer,winOutshootOpp,winOutshotByOpp,faceOffsTaken,faceOffsWon,faceOffsLost,faceOffWinPercentage,shootingPctg,savePctg,id,name,year_range
82,34,36,0,80,48.8,3.012,3.073,1.1203,18.9,83.0,70.0,438.0,82.6,32.622,31.8415,0.683,0.146,0.714,0.775,0.415,0.405,0.0,0.0,0.0,0.0,9.2,0.903,10,Toronto Maple Leafs,19951996
82,41,31,0,92,56.1,3.098,2.854,1.0547,17.3,81.0,63.0,468.0,83.0,28.8293,27.8902,0.633,0.303,0.774,0.829,0.5,0.513,0.0,0.0,0.0,0.0,10.7,0.898,13,Florida Panthers,19951996
82,38,32,0,88,53.7,2.902,3.024,1.3468,20.8,83.0,68.0,400.0,84.5,31.0488,29.6341,0.697,0.306,0.72,0.833,0.558,0.4,0.0,0.0,0.0,0.0,9.3,0.898,14,Tampa Bay Lightning,19951996
82,39,32,0,89,54.3,2.854,2.488,1.3333,15.6,63.0,67.0,403.0,82.6,30.122,24.9024,0.743,0.277,0.762,0.806,0.509,0.409,0.0,0.0,0.0,0.0,9.5,0.9,15,Washington Capitals,19951996
82,40,28,0,94,57.3,3.329,2.683,0.9197,17.7,63.0,65.0,356.0,85.5,27.3171,28.4634,0.707,0.268,0.806,0.805,0.538,0.474,0.0,0.0,0.0,0.0,12.2,0.906,16,Chicago Blackhawks,19951996
82,62,13,0,131,79.9,3.963,2.207,1.1852,21.3,97.0,44.0,455.0,88.3,32.2927,24.1707,0.804,0.654,0.837,0.944,0.769,0.692,0.0,0.0,0.0,0.0,12.3,0.909,17,Detroit Red Wings,19951996
82,32,34,0,80,48.8,2.671,3.024,1.1429,16.5,74.0,82.0,448.0,83.0,31.0732,29.8049,0.535,0.231,0.731,0.75,0.415,0.314,0.0,0.0,0.0,0.0,8.6,0.899,19,St. Louis Blues,19951996
82,34,37,0,79,48.2,2.939,2.927,0.9645,18.4,71.0,80.0,386.0,80.1,30.0732,27.0854,0.558,0.256,0.6,0.758,0.479,0.286,0.0,0.0,0.0,0.0,9.8,0.892,20,Calgary Flames,19951996
82,47,25,0,104,63.4,3.976,2.927,0.9645,21.3,86.0,71.0,404.0,83.8,32.2439,28.9024,0.75,0.368,0.842,0.911,0.543,0.576,0.0,0.0,0.0,0.0,12.3,0.899,21,Colorado Avalanche,19951996
82,30,44,0,68,41.5,2.927,3.707,0.578,15.9,72.0,80.0,452.0,80.8,29.9878,30.4024,0.537,0.195,0.625,0.667,0.4,0.341,0.0,0.0,0.0,0.0,9.8,0.878,22,Edmonton Oilers,19951996
82,32,35,0,79,48.2,3.39,3.39,0.7738,16.8,69.0,78.0,411.0,81.3,30.1463,30.1585,0.543,0.277,0.692,0.742,0.351,0.425,0.0,0.0,0.0,0.0,11.2,0.888,23,Vancouver Canucks,19951996
82,35,39,0,78,47.6,2.854,3.012,0.9206,14.1,60.0,81.0,426.0,80.8,28.7073,32.1829,0.639,0.261,0.714,0.8,0.567,0.333,0.0,0.0,0.0,0.0,9.9,0.906,24,Anaheim Ducks,19951996
82,26,42,0,66,40.2,2.768,3.415,1.0889,15.1,67.0,82.0,443.0,80.4,30.1463,30.8049,0.422,0.189,0.5,0.645,0.343,0.302,0.0,0.0,0.0,0.0,9.2,0.889,25,Dallas Stars,19951996
82,24,40,0,66,40.2,3.122,3.683,1.1786,18.0,72.0,72.0,401.0,81.1,31.378,35.4268,0.444,0.174,0.476,0.739,0.458,0.222,0.0,0.0,0.0,0.0,9.9,0.896,26,Los Angeles Kings,19951996
82,20,55,0,47,28.7,3.073,4.354,0.9874,16.1,62.0,93.0,385.0,76.6,26.1341,33.122,0.519,0.109,0.667,0.8,0.353,0.19,0.0,0.0,0.0,0.0,11.8,0.869,28,San Jose Sharks,19951996
82,45,23,0,104,63.4,2.817,2.22,1.0,13.9,40.0,28.0,288.0,88.1,31.622,26.3415,0.678,0.217,0.714,0.767,0.474,0.7,0.0,0.0,0.0,0.0,8.9,0.916,1,New Jersey Devils,19961997
82,29,41,0,70,42.7,2.927,3.049,0.7468,13.9,48.0,53.0,346.0,83.4,26.6829,30.2561,0.5,0.214,0.5,0.742,0.32,0.357,0.0,0.0,0.0,0.0,11.0,0.899,2,New York Islanders,19961997
82,38,34,0,86,52.4,3.146,2.817,0.9286,21.9,63.0,69.0,287.0,79.9,30.8293,31.561,0.703,0.267,0.733,0.857,0.385,0.535,0.0,0.0,0.0,0.0,10.2,0.911,3,New York Rangers,19961997
82,45,24,0,103,62.8,3.341,2.646,1.1969,14.6,53.0,49.0,362.0,85.7,32.2439,25.6951,0.744,0.372,0.742,0.857,0.627,0.35,0.0,0.0,0.0,0.0,10.4,0.897,4,Philadelphia Flyers,19961997
82,38,36,0,84,51.2,3.476,3.415,0.9874,21.8,74.0,64.0,339.0,81.1,29.439,34.2927,0.659,0.237,0.6,0.765,0.5,0.434,0.0,0.0,0.0,0.0,11.8,0.9,5,Pittsburgh Penguins,19961997
82,26,47,0,61,37.2,2.854,3.659,0.738,14.8,46.0,56.0,310.0,81.8,29.5976,29.6463,0.6,0.106,0.765,0.95,0.25,0.371,0.0,0.0,0.0,0.0,9.6,0.877,6,Boston Bruins,19961997
82,40,30,0,92,56.1,2.89,2.537,1.1898,13.2,43.0,59.0,326.0,83.8,25.4878,33.2683,0.717,0.194,0.806,0.771,0.583,0.463,0.0,0.0,0.0,0.0,11.3,0.924,7,Buffalo Sabres,19961997
82,31,36,0,77,47.0,3.037,3.366,0.7616,15.7,53.0,71.0,337.0,79.5,30.1707,33.9024,0.611,0.196,0.655,0.759,0.31,0.44,0.0,0.0,0.0,0.0,10.1,0.901,8,Montral Canadiens,19961997
82,31,36,0,77,47.0,2.756,2.854,0.8302,16.7,56.0,48.0,336.0,81.9,29.2317,25.8171,0.594,0.24,0.6,0.828,0.415,0.321,0.0,0.0,0.0,0.0,9.4,0.889,9,Ottawa Senators,19961997
82,30,44,0,68,41.5,2.805,3.329,0.7738,15.5,48.0,59.0,309.0,82.0,29.2805,34.4268,0.533,0.162,0.676,0.8,0.458,0.316,0.0,0.0,0.0,0.0,9.6,0.903,10,Toronto Maple Leafs,19961997
82,35,28,0,89,54.3,2.695,2.451,1.0547,14.2,50.0,50.0,352.0,85.5,29.1098,28.7805,0.651,0.179,0.577,0.75,0.439,0.432,0.0,0.0,0.0,0.0,9.3,0.915,13,Florida Panthers,19961997
82,32,40,0,74,45.1,2.646,3.012,1.1203,13.8,47.0,55.0,340.0,84.8,31.3902,28.8415,0.605,0.205,0.607,0.636,0.417,0.355,0.0,0.0,0.0,0.0,8.4,0.896,14,Tampa Bay Lightning,19961997
82,33,40,0,75,45.7,2.61,2.817,1.2743,15.8,51.0,54.0,322.0,84.8,28.9024,26.378,0.676,0.178,0.63,0.8,0.37,0.469,0.0,0.0,0.0,0.0,9.0,0.893,15,Washington Capitals,19961997
82,34,35,0,81,49.4,2.72,2.561,0.9197,14.8,45.0,59.0,304.0,84.2,30.378,29.4512,0.55,0.286,0.6,0.793,0.391,0.457,0.0,0.0,0.0,0.0,9.0,0.913,16,Chicago Blackhawks,19961997
82,38,26,0,94,57.3,3.085,2.402,1.1852,17.9,66.0,46.0,368.0,86.7,33.2439,25.3049,0.643,0.275,0.711,0.733,0.508,0.35,0.0,0.0,0.0,0.0,9.3,0.905,17,Detroit Red Wings,19961997
82,36,35,0,83,50.6,2.878,2.915,1.3468,15.3,50.0,55.0,327.0,83.4,29.4512,27.378,0.596,0.229,0.633,0.813,0.383,0.467,0.0,0.0,0.0,0.0,9.8,0.894,19,St. Louis Blues,19961997
82,32,41,0,73,44.5,2.61,2.915,0.9645,16.9,61.0,58.0,361.0,83.2,31.3537,28.5,0.606,0.245,0.682,0.88,0.327,0.433,0.0,0.0,0.0,0.0,8.3,0.898,20,Calgary Flames,19961997
82,49,24,0,107,65.2,3.378,2.5,0.9645,20.6,83.0,42.0,403.0,87.6,31.9512,30.2073,0.804,0.333,0.793,0.833,0.571,0.613,0.0,0.0,0.0,0.0,10.6,0.917,21,Colorado Avalanche,19961997
82,36,37,0,81,49.4,3.073,3.012,0.578,18.0,73.0,59.0,406.0,82.5,30.7439,31.1707,0.683,0.195,0.767,0.839,0.432,0.444,0.0,0.0,0.0,0.0,10.0,0.903,22,Edmonton Oilers,19961997
82,35,40,0,77,47.0,3.134,3.329,1.3333,16.8,51.0,66.0,303.0,80.8,28.061,30.2073,0.676,0.25,0.792,0.906,0.406,0.447,0.0,0.0,0.0,0.0,11.2,0.89,23,Vancouver Canucks,19961997
82,36,33,0,85,51.8,2.988,2.841,0.9206,16.8,56.0,62.0,333.0,81.5,28.4268,32.7805,0.571,0.242,0.625,0.771,0.524,0.421,0.0,0.0,0.0,0.0,10.5,0.913,24,Anaheim Ducks,19961997
82,48,26,0,104,63.4,3.073,2.415,1.0889,14.7,46.0,51.0,314.0,83.4,29.7439,25.3415,0.727,0.421,0.818,0.923,0.556,0.68,0.0,0.0,0.0,0.0,10.3,0.905,25,Dallas Stars,19961997
82,28,43,0,67,40.9,2.61,3.268,1.1786,13.6,46.0,45.0,338.0,87.2,29.0122,33.8902,0.605,0.114,0.75,0.852,0.476,0.288,0.0,0.0,0.0,0.0,9.0,0.904,26,Los Angeles Kings,19961997
82,27,47,0,62,37.8,2.573,3.39,1.1429,14.3,50.0,66.0,349.0,83.9,28.7805,29.2439,0.525,0.143,0.667,0.708,0.353,0.302,0.0,0.0,0.0,0.0,8.9,0.884,28,San Jose Sharks,19961997
82,48,23,0,107,65.2,2.744,2.024,1.0,18.9,63.0,41.0,333.0,86.7,29.2805,23.6951,0.717,0.417,0.844,0.872,0.667,0.316,5116.0,2627.0,2489.0,51.4,9.4,0.915,1,New Jersey Devils,19971998
82,30,41,0,71,43.3,2.585,2.744,0.7468,16.7,61.0,54.0,365.0,85.9,25.8415,28.7561,0.5,0.194,0.563,0.781,0.379,0.365,5417.0,2699.0,2718.0,49.8,10.0,0.905,2,New York Islanders,19971998
82,25,39,0,68,41.5,2.402,2.817,0.9286,17.7,62.0,55.0,351.0,85.4,25.3049,28.0366,0.441,0.208,0.476,0.625,0.281,0.319,5257.0,2548.0,2709.0,48.5,9.5,0.9,3,New York Rangers,19971998
82,42,29,0,95,57.9,2.951,2.354,1.1969,17.8,71.0,51.0,399.0,86.7,28.6829,25.4146,0.705,0.289,0.714,0.882,0.529,0.464,5304.0,2888.0,2416.0,54.5,10.3,0.907,4,Philadelphia Flyers,19971998
82,40,24,0,98,59.8,2.78,2.293,0.9874,16.5,67.0,46.0,407.0,86.4,26.5366,26.8537,0.65,0.333,0.786,0.886,0.541,0.429,5172.0,2572.0,2600.0,49.7,10.5,0.915,5,Pittsburgh Penguins,19971998
82,39,30,0,91,55.5,2.695,2.366,0.738,17.3,62.0,44.0,359.0,84.6,27.1951,26.3537,0.721,0.205,0.917,0.861,0.479,0.469,4897.0,2544.0,2353.0,52.0,9.9,0.91,6,Boston Bruins,19971998
82,36,29,0,89,54.3,2.573,2.28,1.1898,12.9,51.0,65.0,396.0,84.3,26.4878,31.2195,0.692,0.209,0.72,0.818,0.346,0.481,5321.0,2520.0,2801.0,47.4,9.7,0.927,7,Buffalo Sabres,19971998
82,37,32,0,87,53.0,2.866,2.537,0.7616,18.3,68.0,62.0,372.0,84.5,27.7683,26.0366,0.659,0.244,0.742,0.857,0.465,0.417,5051.0,2526.0,2525.0,50.0,10.3,0.903,8,Montral Canadiens,19971998
82,34,33,0,83,50.6,2.354,2.439,0.8302,12.8,48.0,47.0,375.0,84.5,29.2805,24.8659,0.676,0.229,0.75,0.813,0.392,0.448,5345.0,2548.0,2797.0,47.7,8.0,0.902,9,Ottawa Senators,19971998
82,30,43,0,69,42.1,2.366,2.89,0.7738,11.4,41.0,50.0,359.0,86.6,27.7073,28.6829,0.606,0.204,0.789,0.889,0.364,0.356,5386.0,2681.0,2705.0,49.8,8.5,0.899,10,Toronto Maple Leafs,19971998
82,33,41,0,74,45.1,2.439,2.671,0.9197,13.2,50.0,58.0,378.0,85.2,26.5488,27.6341,0.537,0.268,0.667,0.923,0.27,0.512,5513.0,2703.0,2810.0,49.0,9.2,0.903,12,Carolina Hurricanes,19971998
82,24,43,0,63,38.4,2.476,3.122,1.2314,13.4,55.0,82.0,409.0,79.7,27.7805,28.8049,0.378,0.222,0.5,0.692,0.286,0.289,5444.0,2690.0,2754.0,49.4,8.9,0.892,13,Florida Panthers,19971998
82,17,55,0,44,26.8,1.841,3.28,1.1203,9.3,33.0,72.0,353.0,82.4,25.6098,28.9878,0.324,0.125,0.364,0.684,0.12,0.236,5240.0,2310.0,2930.0,44.1,7.2,0.887,14,Tampa Bay Lightning,19971998
82,40,30,0,92,56.1,2.671,2.463,1.2743,15.7,55.0,39.0,350.0,89.2,27.1341,27.9512,0.55,0.429,0.655,0.765,0.526,0.439,5303.0,2772.0,2531.0,52.3,9.8,0.912,15,Washington Capitals,19971998
82,30,39,0,73,44.5,2.341,2.427,0.9645,12.9,47.0,58.0,363.0,84.8,27.7805,26.7195,0.5,0.211,0.517,0.765,0.409,0.313,5756.0,2902.0,2854.0,50.4,8.4,0.909,16,Chicago Blackhawks,19971998
82,44,23,0,103,62.8,3.049,2.39,0.578,17.6,67.0,51.0,381.0,86.4,30.8659,25.8293,0.767,0.282,0.846,0.878,0.492,0.6,5661.0,3010.0,2651.0,53.2,9.9,0.907,17,Detroit Red Wings,19971998
82,45,29,0,98,59.8,3.122,2.488,1.3468,16.9,62.0,49.0,368.0,86.7,26.8659,24.1341,0.702,0.343,0.718,0.837,0.574,0.581,5342.0,2725.0,2617.0,51.0,11.6,0.897,19,St. Louis Blues,19971998
82,26,41,0,67,40.9,2.646,3.073,0.9645,12.1,43.0,69.0,356.0,84.0,27.6829,27.7561,0.455,0.224,0.5,0.68,0.356,0.303,5737.0,2688.0,3049.0,46.9,9.6,0.889,20,Calgary Flames,19971998
82,39,26,0,95,57.9,2.817,2.5,1.0889,17.4,74.0,53.0,426.0,87.0,27.9268,29.5122,0.617,0.286,0.647,0.763,0.543,0.413,5512.0,2639.0,2873.0,47.9,10.1,0.915,21,Colorado Avalanche,19971998
82,35,37,0,80,48.8,2.622,2.732,1.0547,15.9,77.0,66.0,483.0,83.7,28.6707,28.2073,0.585,0.268,0.583,0.821,0.436,0.429,5714.0,2661.0,3053.0,46.6,9.1,0.903,22,Edmonton Oilers,19971998
82,25,43,0,64,39.0,2.732,3.329,1.3333,12.8,48.0,77.0,374.0,82.2,25.5122,30.2317,0.475,0.143,0.586,0.677,0.3,0.311,5438.0,2827.0,2611.0,52.0,10.7,0.89,23,Vancouver Canucks,19971998
82,26,43,0,65,39.6,2.5,3.183,0.9206,11.7,46.0,72.0,392.0,81.8,26.6341,30.3902,0.528,0.152,0.652,0.826,0.269,0.358,5621.0,2886.0,2735.0,51.3,9.4,0.895,24,Anaheim Ducks,19971998
82,49,22,0,109,66.5,2.951,2.037,1.1852,20.0,77.0,42.0,385.0,88.0,26.8293,22.8049,0.724,0.292,0.8,0.83,0.633,0.5,5360.0,2941.0,2419.0,54.9,11.0,0.911,25,Dallas Stars,19971998
